date,S,I,R,D
13-10-2021,35078630.71428572,177196.42857142858,2668376.0,75796.85714285714
14-10-2021,35076617.14285714,178412.2857142857,2669143.1428571427,75827.42857142857
15-10-2021,35074478.428571425,179651.14285714287,2670009.8571428573,75860.57142857143
16-10-2021,35072164.85714286,180977.7142857143,2670961.5714285714,75895.85714285714
17-10-2021,35069709.0,182356.0,2672004.4285714286,75930.57142857143
18-10-2021,35067162.571428575,183746.0,2673125.714285714,75965.71428571429
19-10-2021,35064357.14285714,185354.7142857143,2674285.1428571427,76003.0
20-10-2021,35061134.71428572,187387.85714285713,2675432.1428571427,76045.28571428571
21-10-2021,35057542.0,189708.14285714287,2676664.285714286,76085.57142857143
22-10-2021,35053530.0,192402.0,2677940.714285714,76127.28571428571
23-10-2021,35049084.0,195437.2857142857,2679305.285714286,76173.42857142857
24-10-2021,35044323.0,198677.85714285713,2680777.8571428573,76221.28571428571
25-10-2021,35039360.14285714,201970.14285714287,2682401.0,76268.71428571429
26-10-2021,35034063.85714286,205526.0,2684089.8571428573,76320.28571428571
27-10-2021,35028367.28571428,209425.7142857143,2685826.8571428573,76380.14285714286
28-10-2021,35022272.71428572,213517.0,2687762.4285714286,76447.85714285714
29-10-2021,35015652.28571428,217784.57142857142,2690041.4285714286,76521.71428571429
30-10-2021,35008528.428571425,222201.0,2692669.285714286,76601.28571428571
31-10-2021,35001059.28571428,226614.14285714287,2695646.285714286,76680.28571428571
01-11-2021,34993312.428571425,230836.85714285713,2699089.5714285714,76761.14285714286
02-11-2021,34985815.71428572,234417.0,2702937.285714286,76830.0
03-11-2021,34978023.571428575,238160.14285714287,2706918.714285714,76897.57142857143
04-11-2021,34969211.85714286,242652.85714285713,2711148.8571428573,76986.42857142857
05-11-2021,34959469.14285714,247736.2857142857,2715712.1428571427,77082.42857142857
06-11-2021,34948956.14285714,253250.0,2720605.285714286,77188.57142857143
07-11-2021,34937679.14285714,259083.42857142858,2725940.5714285714,77296.85714285714
08-11-2021,34926056.14285714,264839.14285714284,2731701.0,77403.71428571429
09-11-2021,34913128.85714286,271714.28571428574,2737616.1428571427,77540.71428571429
10-11-2021,34899041.428571425,279538.0,2743722.1428571427,77698.42857142857
11-11-2021,34884445.571428575,288063.14285714284,2749631.714285714,77859.57142857143
12-11-2021,34870269.571428575,295710.71428571426,2756016.285714286,78003.42857142857
13-11-2021,34856221.85714286,302215.85714285716,2763403.5714285714,78158.71428571429
14-11-2021,34841895.71428572,308054.85714285716,2771732.285714286,78317.14285714286
15-11-2021,34827255.85714286,313409.14285714284,2780858.1428571427,78476.85714285714
16-11-2021,34812195.14285714,318505.71428571426,2790653.714285714,78645.42857142857
17-11-2021,34796321.71428572,324081.5714285714,2800755.0,78841.71428571429
18-11-2021,34779618.571428575,329300.5714285714,2812029.1428571427,79051.71428571429
19-11-2021,34761447.28571428,335095.4285714286,2824142.4285714286,79314.85714285714
20-11-2021,34741972.85714286,341713.14285714284,2836719.4285714286,79594.57142857143
21-11-2021,34721864.0,349367.14285714284,2848895.285714286,79873.57142857143
22-11-2021,34701352.0,357515.85714285716,2860980.1428571427,80152.0
23-11-2021,34680362.0,365883.28571428574,2873307.714285714,80447.0
24-11-2021,34658780.428571425,374645.28571428574,2885832.714285714,80741.57142857143
25-11-2021,34636735.14285714,383412.5714285714,2898798.0,81054.28571428571
26-11-2021,34614190.85714286,391855.0,2912584.5714285714,81369.57142857143
27-11-2021,34591251.14285714,399899.14285714284,2927165.4285714286,81684.28571428571
28-11-2021,34568069.571428575,406698.14285714284,2943231.8571428573,82000.42857142857
29-11-2021,34544776.428571425,412392.14285714284,2960513.4285714286,82318.0
30-11-2021,34521606.428571425,417364.71428571426,2978375.0,82653.85714285714
01-12-2021,34498338.71428572,421859.4285714286,2996796.4285714286,83005.42857142857
02-12-2021,34475181.28571428,425780.14285714284,3015680.8571428573,83357.71428571429
03-12-2021,34451991.0,429213.85714285716,3035078.1428571427,83717.0
04-12-2021,34428887.28571428,432116.71428571426,3054902.0,84094.0
05-12-2021,34405524.571428575,434824.28571428574,3075181.0,84470.14285714286
06-12-2021,34382142.571428575,437117.28571428574,3095892.8571428573,84847.28571428571
07-12-2021,34358718.85714286,439263.4285714286,3116796.4285714286,85221.28571428571
08-12-2021,34335369.71428572,441349.28571428574,3137682.5714285714,85598.42857142857
09-12-2021,34312006.0,443564.4285714286,3158445.4285714286,85984.14285714286
10-12-2021,34288924.28571428,445423.4285714286,3179268.0,86384.28571428571
11-12-2021,34266101.428571425,446893.0,3200223.4285714286,86782.14285714286
12-12-2021,34243698.14285714,447916.71428571426,3221202.285714286,87182.85714285714
13-12-2021,34221562.14285714,448724.4285714286,3242129.285714286,87584.14285714286
14-12-2021,34199698.428571425,448948.28571428574,3263363.1428571427,87990.14285714286
15-12-2021,34178445.571428575,448428.28571428574,3284719.0,88407.14285714286
16-12-2021,34157958.571428575,447069.71428571426,3306143.285714286,88828.42857142857
17-12-2021,34138180.71428572,445112.14285714284,3327458.1428571427,89249.0
18-12-2021,34119026.71428572,442587.4285714286,3348708.1428571427,89677.71428571429
19-12-2021,34100369.28571428,439834.5714285714,3369689.0,90107.14285714286
20-12-2021,34081964.71428572,437148.71428571426,3390350.0,90536.57142857143
21-12-2021,34064082.14285714,434304.0,3410647.714285714,90966.14285714286
22-12-2021,34047091.71428572,430831.14285714284,3430666.285714286,91410.85714285714
23-12-2021,34030807.14285714,426804.4285714286,3450529.4285714286,91859.0
24-12-2021,34015184.71428572,422460.85714285716,3470043.0,92311.42857142857
25-12-2021,34000792.14285714,417652.28571428574,3488830.8571428573,92724.71428571429
26-12-2021,33987788.71428572,412042.85714285716,3507038.1428571427,93130.28571428571
27-12-2021,33975439.571428575,406352.85714285716,3524670.4285714286,93537.14285714286
28-12-2021,33963656.571428575,400510.71428571426,3541887.1428571427,93945.57142857143
29-12-2021,33952223.571428575,394625.4285714286,3558794.285714286,94356.71428571429
30-12-2021,33941195.0,388983.85714285716,3575040.0,94781.14285714286
31-12-2021,33930422.28571428,383997.14285714284,3590369.0,95211.57142857143
01-01-2022,33919471.85714286,379931.4285714286,3604921.0,95675.71428571429
02-01-2022,33908389.0,376689.14285714284,3618779.5714285714,96142.28571428571
03-01-2022,33897107.14285714,374970.0,3631318.1428571427,96604.71428571429
04-01-2022,33885564.28571428,375021.28571428574,3642363.8571428573,97050.57142857143
05-01-2022,33873789.28571428,375994.0,3652743.4285714286,97473.28571428571
06-01-2022,33861692.71428572,377779.5714285714,3662640.714285714,97887.0
07-01-2022,33849838.85714286,379665.0,3672269.8571428573,98226.28571428571
08-01-2022,33838146.71428572,381852.14285714284,3681466.0,98535.14285714286
09-01-2022,33825893.571428575,384922.14285714284,3690341.8571428573,98842.42857142857
10-01-2022,33813445.71428572,387879.5714285714,3699523.5714285714,99151.14285714286
11-01-2022,33801035.571428575,390749.14285714284,3708746.8571428573,99468.42857142857
12-01-2022,33788771.571428575,393227.85714285716,3718207.4285714286,99793.14285714286
13-01-2022,33776464.428571425,395535.5714285714,3727905.714285714,100094.28571428571
14-01-2022,33763565.14285714,398362.85714285716,3737632.8571428573,100439.14285714286
15-01-2022,33749809.28571428,401761.71428571426,3747625.4285714286,100803.57142857143
16-01-2022,33735544.71428572,405974.0,3757311.4285714286,101169.85714285714
17-01-2022,33720900.14285714,410866.85714285716,3766699.0,101534.0
18-01-2022,33705077.571428575,416578.71428571426,3776462.1428571427,101881.57142857143
19-01-2022,33687196.0,424656.0,3785963.0,102185.0
20-01-2022,33667034.85714286,435643.28571428574,3794857.1428571427,102464.71428571429
21-01-2022,33643928.28571428,450238.71428571426,3803113.714285714,102719.28571428571
22-01-2022,33617396.0,468721.5714285714,3810942.285714286,102940.14285714286
23-01-2022,33588089.28571428,489604.85714285716,3819146.285714286,103159.57142857143
24-01-2022,33556117.571428575,512520.71428571426,3827983.0,103378.71428571429
25-01-2022,33521668.285714287,538086.5714285715,3836665.1428571427,103580.0
26-01-2022,33483957.0,566958.4285714285,3845317.4285714286,103767.14285714286
27-01-2022,33442699.42857143,598436.8571428572,3854918.285714286,103945.42857142857
28-01-2022,33398499.42857143,630688.4285714285,3866685.0,104127.14285714286
29-01-2022,33352753.85714286,661794.5714285715,3881143.0,104308.57142857143
30-01-2022,33304985.0,691501.7142857143,3899023.5714285714,104489.71428571429
31-01-2022,33256590.42857143,718064.7142857143,3920669.5714285714,104675.28571428571
01-02-2022,33207893.14285714,741418.5714285715,3945829.285714286,104859.0
02-02-2022,33158820.0,762230.0,3973901.285714286,105048.71428571429
03-02-2022,33110201.42857143,779495.5714285715,4005056.8571428573,105246.14285714286
04-02-2022,33062972.57142857,791252.1428571428,4040335.285714286,105440.0
05-02-2022,33016593.14285714,797979.4285714285,4079782.0,105645.42857142857
06-02-2022,32972149.14285714,799294.2857142857,4122706.285714286,105850.28571428571
07-02-2022,32929001.714285713,796969.0,4167977.4285714286,106051.85714285714
08-02-2022,32886304.85714286,792190.8571428572,4215244.142857143,106260.14285714286
09-02-2022,32844919.285714287,784566.2857142857,4264047.142857143,106467.28571428571
10-02-2022,32805302.57142857,773640.8571428572,4314388.571428572,106668.0
11-02-2022,32767365.42857143,760656.1428571428,4365103.428571428,106875.0
12-02-2022,32731488.0,746230.2857142857,4415191.0,107090.71428571429
13-02-2022,32697415.285714287,731754.0,4463522.571428572,107308.14285714286
14-02-2022,32664904.14285714,716968.7142857143,4510600.571428572,107526.57142857143
15-02-2022,32634349.14285714,701690.4285714285,4556202.285714285,107758.14285714286
16-02-2022,32606367.42857143,685361.1428571428,4600272.857142857,107998.57142857143
17-02-2022,32580223.714285713,669191.2857142857,4642338.285714285,108246.71428571429
18-02-2022,32555763.85714286,653528.2857142857,4682211.0,108496.85714285714
19-02-2022,32532793.85714286,638905.1428571428,4719561.142857143,108739.85714285714
20-02-2022,32511021.42857143,625454.1428571428,4754542.428571428,108982.0
21-02-2022,32489803.85714286,613438.8571428572,4787533.285714285,109224.0
22-02-2022,32469082.714285713,599320.7142857143,4822137.428571428,109459.14285714286
23-02-2022,32449562.0,582235.5714285715,4858509.857142857,109692.57142857143
24-02-2022,32431605.14285714,563173.2857142857,4895292.0,109929.57142857143
25-02-2022,32414686.285714287,546465.4285714285,4928696.857142857,110151.42857142857
26-02-2022,32398759.14285714,532560.0,4958315.0,110365.85714285714
27-02-2022,32383515.57142857,521518.4285714286,4984383.571428572,110582.42857142857
28-02-2022,32368704.14285714,512349.85714285716,5008149.142857143,110796.85714285714
01-03-2022,32354722.42857143,506416.28571428574,5027858.714285715,111002.57142857143
02-03-2022,32341557.714285713,502637.85714285716,5044608.0,111196.42857142857
03-03-2022,32328995.0,501277.5714285714,5058347.857142857,111379.57142857143
04-03-2022,32317038.14285714,500286.5714285714,5071111.428571428,111563.85714285714
05-03-2022,32305256.0,499834.5714285714,5083165.857142857,111743.57142857143
06-03-2022,32293646.0,499622.85714285716,5094812.142857143,111919.0
07-03-2022,32282175.85714286,500129.28571428574,5105599.714285715,112095.14285714286
08-03-2022,32270681.714285713,501545.4285714286,5115509.0,112263.85714285714
09-03-2022,32259233.57142857,503492.14285714284,5124847.857142857,112426.42857142857
10-03-2022,32247875.42857143,505921.85714285716,5133625.428571428,112577.28571428571
11-03-2022,32236638.14285714,508514.71428571426,5142131.142857143,112716.0
